x,y,z
3.4000000000000004,-1,3.868456871531983e-4
3.5,-1,6.731355795317497e-4
3.6,-1,0.0011783238226482804
3.7,-1,0.002066048841729957
3.8000000000000003,-1,0.003621871956855887
3.9000000000000004,-1,0.006341131273811613
4.0,-1,0.011075253628251885
4.1000000000000005,-1,0.019265638483950052
4.2,-1,0.03328931241491828
-2.6,-0.95,0.028596573618104863
-2.5,-0.95,0.021185789068470913
-2.4000000000000004,-0.95,0.016707555334621205
-2.3000000000000003,-0.95,0.013681927573104194
-2.2,-0.95,0.011443166520524984
-2.1,-0.95,0.009681765013866568
-2.0,-0.95,0.008244246832088627
-1.9000000000000001,-0.95,0.007046810329120066
-1.8,-0.95,0.0060380936795179745
-1.7000000000000002,-0.95,0.0051829492968517256
-1.6,-0.95,0.004455194275630242
-1.5,-0.95,0.003834217721275669
-1.4000000000000001,-0.95,0.003303271567563652
-1.3,-0.95,0.002848522240549564
-1.2000000000000002,-0.95,0.002458472732377235
-1.1,-0.95,0.0021235948337869153
-1.0,-0.95,0.001836117629775775
-0.9,-0.95,0.0015899790217324544
-0.8,-0.95,0.0013809993501102077
-0.7000000000000001,-0.95,0.001207401723081257
-0.6000000000000001,-0.95,0.0010708962658857355
-0.5,-0.95,9.786647715147548e-4
-0.4,-0.95,9.466817399301911e-4
-0.30000000000000004,-0.95,0.0010047158524878455
-0.2,-0.95,0.0012026417375938848
-0.1,-0.95,0.0016156201456147953
0.0,-0.95,0.002341892169062619
0.1,-0.95,0.0034837387773746795
0.2,-0.95,0.005107370691101472
0.30000000000000004,-0.95,0.0071978416891493036
0.4,-0.95,0.009644952970154216
0.5,-0.95,0.012280130391589155
0.6000000000000001,-0.95,0.014937319654442336
0.7000000000000001,-0.95,0.017492312207233195
0.8,-0.95,0.019864020992449286
0.9,-0.95,0.021992378042516022
1.0,-0.95,0.023811959711106456
1.1,-0.95,0.025230971393321693
1.2000000000000002,-0.95,0.026118801376619726
1.3,-0.95,0.026306293179328512
1.4000000000000001,-0.95,0.025608618410492306
1.5,-0.95,0.02388442052858816
1.6,-0.95,0.021132211261467443
1.7000000000000002,-0.95,0.01758151730052864
1.8,-0.95,0.013689254587922634
1.9000000000000001,-0.95,0.00998945562659252
2.0,-0.95,0.006883924938409884
2.1,-0.95,0.004531519037268033
2.2,-0.95,0.0028852060523086097
2.3000000000000003,-0.95,0.0017971899570611962
2.4000000000000004,-0.95,0.0011058826762505962
2.5,-0.95,6.780629204034171e-4
2.6,-0.95,4.183676932393381e-4
2.7,-0.95,2.641418741502498e-4
2.8000000000000003,-0.95,1.7686830704598738e-4
2.9000000000000004,-0.95,1.3489243333705828e-4
3.0,-0.95,1.2874415526809333e-4
3.1,-0.95,1.591743676167056e-4
3.2,-0.95,2.379643651081475e-4
3.3000000000000003,-0.95,3.9205450484705617e-4
3.4000000000000004,-0.95,6.724257927503129e-4
3.5,-0.95,0.001170579155706019
3.6,-0.95,0.002047716568563814
3.7,-0.95,0.0035853296552219617
3.8000000000000003,-0.95,0.006271383139641628
3.9000000000000004,-0.95,0.01094364524728006
4.0,-0.95,0.019018419717378388
4.1000000000000005,-0.95,0.032828134245255665
4.2,-0.95,0.056042625887165264
-2.6,-0.9,0.041022076888788915
-2.5,-0.9,0.029678656443098306
-2.4000000000000004,-0.9,0.02304033741504668
-2.3000000000000003,-0.9,0.01869627693130222
-2.2,-0.9,0.015559239180806832
-2.1,-0.9,0.013128903788721035
-2.0,-0.9,0.011162679524845048
-1.9000000000000001,-0.9,0.009532387965995618
-1.8,-0.9,0.008162313964227414
-1.7000000000000002,-0.9,0.007002289144315346
-1.6,-0.9,0.006015778601621686
-1.5,-0.9,0.0051744062461542605
-1.4000000000000001,-0.9,0.004455273384660809
-1.3,-0.9,0.003839521400348104
-1.2000000000000002,-0.9,0.0033114818760970944
-1.1,-0.9,0.002858141142587026
-1.0,-0.9,0.002468818626848887
-0.9,-0.9,0.002135048830559
-0.8,-0.9,0.0018507248631161129
-0.7000000000000001,-0.9,0.0016126389738293644
-0.6000000000000001,-0.9,0.001421661750730423
-0.5,-0.9,0.0012849397106816437
-0.4,-0.9,0.0012196167319550623
-0.30000000000000004,-0.9,0.001258525392436757
-0.2,-0.9,0.001457605234989677
-0.1,-0.9,0.0019026907259206245
0.0,-0.9,0.002709191980310469
0.1,-0.9,0.004004018974184441
0.2,-0.9,0.00588260089596192
0.30000000000000004,-0.9,0.00835393626880169
0.4,-0.9,0.01131202205480428
0.5,-0.9,0.014564575192918126
0.6000000000000001,-0.9,0.017900724185520814
0.7000000000000001,-0.9,0.02114616950419453
0.8,-0.9,0.02417640178032215
0.9,-0.9,0.026897322493122586
1.0,-0.9,0.02921579983291208
1.1,-0.9,0.0310150216222298
1.2000000000000002,-0.9,0.03214096401591617
1.3,-0.9,0.03240486049340051
1.4000000000000001,-0.9,0.031610126131431326
1.5,-0.9,0.029613895816094193
1.6,-0.9,0.02642125022378091
1.7000000000000002,-0.9,0.022273994101311943
1.8,-0.9,0.01765567711513457
1.9000000000000001,-0.9,0.01315802276105406
2.0,-0.9,0.009269247622849131
2.1,-0.9,0.006230876616251671
2.2,-0.9,0.004041945311713095
2.3000000000000003,-0.9,0.00255844499410762
2.4000000000000004,-0.9,0.0015960205339641987
2.5,-0.9,9.904354274835887e-4
2.6,-0.9,6.182132799740268e-4
2.7,-0.9,3.9556427203176896e-4
2.8000000000000003,-0.9,2.7004453587241593e-4
2.9000000000000004,-0.9,2.1228883088052436e-4
3.0,-0.9,2.1053685916062659e-4
3.1,-0.9,2.687549455731628e-4
3.2,-0.9,4.088890969076291e-4
3.3000000000000003,-0.9,6.784479167966146e-4
3.4000000000000004,-0.9,0.001165988495057718
3.5,-0.9,0.0020293285654238383
3.6,-0.9,0.0035448520746746348
3.7,-0.9,0.006191605020588476
3.8000000000000003,-0.9,0.010790971059408986
3.9000000000000004,-0.9,0.018729097689952397
4.0,-0.9,0.0322845402941722
4.1000000000000005,-0.9,0.055037159273507594
4.2,-0.9,0.09217801166732201
-2.6,-0.85,0.05913451515946374
-2.5,-0.85,0.04174542925335111
-2.4000000000000004,-0.85,0.03184575814734543
-2.3000000000000003,-0.85,0.025570678976221062
-2.2,-0.85,0.02115731672973181
-2.1,-0.85,0.017797876938911363
-2.0,-0.85,0.015107498507747154
-1.9000000000000001,-0.85,0.012888749730080225
-1.8,-0.85,0.011029176572555083
-1.7000000000000002,-0.85,0.009456790676095093
-1.6,-0.85,0.008120496648753032
-1.5,-0.85,0.0069812310759663826
-1.4000000000000001,-0.85,0.0060077308373521435
-1.3,-0.85,0.005174340308155718
-1.2000000000000002,-0.85,0.00445975758854045
-1.1,-0.85,0.003846258866274756
-1.0,-0.85,0.003319221908052296
-0.9,-0.85,0.002866908511787653
-0.8,-0.85,0.002480557782046487
-0.7000000000000001,-0.85,0.002154935506166267
-0.6000000000000001,-0.85,0.0018896070734033023
-0.5,-0.85,0.0016913600680560934
-0.4,-0.85,0.0015783563090549148
-0.30000000000000004,-0.85,0.001586568033276813
-0.2,-0.85,0.001778392750938549
-0.1,-0.85,0.0022511992163663243
0.0,-0.85,0.0031391776270956995
0.1,-0.85,0.004596794998595765
0.2,-0.85,0.006753843732388443
0.30000000000000004,-0.85,0.009651113155034237
0.4,-0.85,0.013195519337308618
0.5,-0.85,0.01717585298581024
0.6000000000000001,-0.85,0.021332880955859546
0.7000000000000001,-0.85,0.02543056888517455
0.8,-0.85,0.029285385973373212
0.9,-0.85,0.03275384022189808
1.0,-0.85,0.03570213450505249
1.1,-0.85,0.037978588515507124
1.2000000000000002,-0.85,0.03939950330100068
1.3,-0.85,0.03975468813142635
1.4000000000000001,-0.85,0.03883935883963181
1.5,-0.85,0.036518046085373755
1.6,-0.85,0.03281434219235609
1.7000000000000002,-0.85,0.027991749049177728
1.8,-0.85,0.022560653683966085
1.9000000000000001,-0.85,0.017161604840780508
2.0,-0.85,0.012362947882285674
2.1,-0.85,0.0084963118567228
2.2,-0.85,0.005624691213033976
2.3000000000000003,-0.85,0.003624315957506963
2.4000000000000004,-0.85,0.0022959060149050628
2.5,-0.85,0.0014440702018235683
2.6,-0.85,9.129929770030764e-4
2.7,-0.85,5.927890229835651e-4
2.8000000000000003,-0.85,4.1323000939469276e-4
2.9000000000000004,-0.85,3.352886874495788e-4
3.0,-0.85,3.4534076295220654e-4
3.1,-0.85,4.5406225144281826e-4
3.2,-0.85,7.014904344637572e-4
3.3000000000000003,-0.85,0.0011706166714663
3.4000000000000004,-0.85,0.002013966304765323
3.5,-0.85,0.0035010599475555314
3.6,-0.85,0.006099799680455092
3.7,-0.85,0.010611596319545039
3.8000000000000003,-0.85,0.018386046544774493
3.9000000000000004,-0.85,0.03163635562709327
4.0,-0.85,0.05383281390647512
4.1000000000000005,-0.85,0.09000526734899508
4.2,-0.85,0.14645687832073337
-2.6,-0.8,0.08546132827807093
-2.5,-0.8,0.058916033651054904
-2.4000000000000004,-0.8,0.04410615991695354
-2.3000000000000003,-0.8,0.03499598045992852
-2.2,-0.8,0.028763990618482827
-2.1,-0.8,0.024112733326493947
-2.0,-0.8,0.02043128122358308
-1.9000000000000001,-0.8,0.01741405003436967
-1.8,-0.8,0.01489293829807868
-1.7000000000000002,-0.8,0.012764133825696097
-1.6,-0.8,0.010956037310036621
-1.5,-0.8,0.009414907789747929
-1.4000000000000001,-0.8,0.008098156611373144
-1.3,-0.8,0.006970983026069995
-1.2000000000000002,-0.8,0.006004518462146243
-1.1,-0.8,0.005174707321161371
-1.0,-0.8,0.004461614913889483
-0.9,-0.8,0.0038490708937932157
-0.8,-0.8,0.0033246857105643083
-0.7000000000000001,-0.8,0.0028803929480766327
-0.6000000000000001,-0.8,0.0025138117181189817
-0.5,-0.8,0.0022309047379398877
-0.4,-0.8,0.002050590883672648
-0.30000000000000004,-0.8,0.00201198144603488
-0.2,-0.8,0.0021842803700845063
-0.1,-0.8,0.002677231016600905
0.0,-0.8,0.0036453993743493698
0.1,-0.8,0.005273708588363346
0.2,-0.8,0.007731500930020802
0.30000000000000004,-0.8,0.011099731506734722
0.4,-0.8,0.015308685962533668
0.5,-0.8,0.020135991605293946
0.6000000000000001,-0.8,0.025273195987340045
0.7000000000000001,-0.8,0.03041118984688174
0.8,-0.8,0.035289122272673966
0.9,-0.8,0.03969415516975939
1.0,-0.8,0.04343401458498431
1.1,-0.8,0.0463084088454756
1.2000000000000002,-0.8,0.04809545197178675
1.3,-0.8,0.048561351900438525
1.4000000000000001,-0.8,0.04749802763001362
1.5,-0.8,0.0447888295768807
1.6,-0.8,0.040490991827762925
1.7000000000000002,-0.8,0.03490288382014132
1.8,-0.8,0.0285655991448509
1.9000000000000001,-0.8,0.022160281145762264
2.0,-0.8,0.016324070027172843
2.1,-0.8,0.011478791462300386
2.2,-0.8,0.007766408234618507
2.3000000000000003,-0.8,0.0051031205003726834
2.4000000000000004,-0.8,0.003288231797525058
2.5,-0.8,0.002099394015884498
2.6,-0.8,0.001346215904437305
2.7,-0.8,8.881374537825352e-4
2.8000000000000003,-0.8,6.331511526150582e-4
2.9000000000000004,-0.8,5.308194454071137e-4
3.0,-0.8,5.672801700027196e-4
3.1,-0.8,7.663004401799381e-4
3.2,-0.8,0.001199503600612342
3.3000000000000003,-0.8,0.0020101078544872046
3.4000000000000004,-0.8,0.00345754261867641
3.5,-0.8,0.005995147558729385
3.6,-0.8,0.0103995310437533
3.7,-0.8,0.01797569738496399
3.8000000000000003,-0.8,0.030857546603768996
3.9000000000000004,-0.8,0.05238244649512553
4.0,-0.8,0.08738381917168862
4.1000000000000005,-0.8,0.14194459100380652
4.2,-0.8,0.22176814258350183
-2.6,-0.75,0.12332449634989787
-2.5,-0.75,0.083299132422887
-2.4000000000000004,-0.75,0.06117300085333065
-2.3000000000000003,-0.75,0.04790733241197837
-2.2,-0.75,0.03908197206141639
-2.1,-0.75,0.032634886976782164
-2.0,-0.75,0.027599554458090446
-1.9000000000000001,-0.75,0.023502066283084783
-1.8,-0.75,0.02008994231377999
-1.7000000000000002,-0.75,0.017212854587804798
-1.6,-0.75,0.014770335618200826
-1.5,-0.75,0.01268856277041825
-1.4000000000000001,-0.75,0.010909710218424129
-1.3,-0.75,0.009386764898798392
-1.2000000000000002,-0.75,0.008080771769476082
-1.1,-0.75,0.006959224353782206
-1.0,-0.75,0.005995076083172344
-0.9,-0.75,0.005166194315017161
-0.8,-0.75,0.004455266562242744
-0.7000000000000001,-0.75,0.003850315179028532
-0.6000000000000001,-0.75,0.0033461417661587007
-0.5,-0.75,0.002947229363100556
-0.4,-0.75,0.0026728446733645123
-0.30000000000000004,-0.75,0.002565129023059484
-0.2,-0.75,0.002700369846520391
-0.1,-0.75,0.003201480485676502
0.0,-0.75,0.004244953999746217
0.1,-0.75,0.006048988066388423
0.2,-0.75,0.00882758022990213
0.30000000000000004,-0.75,0.0127104983056063
0.4,-0.75,0.017663281106352166
0.5,-0.75,0.02346323757375766
0.6000000000000001,-0.75,0.029755385515593542
0.7000000000000001,-0.75,0.03614772359501388
0.8,-0.75,0.0422817684306544
0.9,-0.75,0.04785049492415816
1.0,-0.75,0.052579479827223316
1.1,-0.75,0.0562010588882144
1.2000000000000002,-0.75,0.05844362111416709
1.3,-0.75,0.05904696906257345
1.4000000000000001,-0.75,0.05780609488931429
1.5,-0.75,0.05463732421386977
1.6,-0.75,0.04964986985060886
1.7000000000000002,-0.75,0.04319372763778232
1.8,-0.75,0.03584857547775964
1.9000000000000001,-0.75,0.02833029088549524
2.0,-0.75,0.021330446268310817
2.1,-0.75,0.015353233557205965
2.2,-0.75,0.01062843224909584
2.3000000000000003,-0.75,0.007132529014247118
2.4000000000000004,-0.75,0.004682490653430791
2.5,-0.75,0.0030391996915180913
2.6,-0.75,0.001979275279237796
2.7,-0.75,0.0013285765666375656
2.8000000000000003,-0.75,9.700131668104428e-4
2.9000000000000004,-0.75,8.409453073787026e-4
3.0,-0.75,9.312078830664706e-4
3.1,-0.75,0.0012888286523945228
3.2,-0.75,0.002039266006764555
3.3000000000000003,-0.75,0.003425565929396248
3.4000000000000004,-0.75,0.00588082732656842
3.5,-0.75,0.01015007345395642
3.6,-0.75,0.017483570746381842
3.7,-0.75,0.02991926893822883
3.8000000000000003,-0.75,0.05063462112696745
3.9000000000000004,-0.75,0.08422664810013042
4.0,-0.75,0.13650957420239682
4.1000000000000005,-0.75,0.21306769974098577
4.2,-0.75,0.3159434471579716
-2.6,-0.7,0.1765928926253902
-2.5,-0.7,0.11765372442937493
-2.4000000000000004,-0.7,0.08485820142186677
-2.3000000000000003,-0.7,0.06555000604457249
-2.2,-0.7,0.05303620727180457
-2.1,-0.7,0.044098120382112284
-2.0,-0.7,0.03721965549979944
-1.9000000000000001,-0.7,0.03166725230598399
-1.8,-0.7,0.02706086627054469
-1.7000000000000002,-0.7,0.023182215780976304
-1.6,-0.7,0.01989027976158951
-1.5,-0.7,0.017083926738595094
-1.4000000000000001,-0.7,0.014685019582994927
-1.3,-0.7,0.01263040914025467
-1.2000000000000002,-0.7,0.010867836654515597
-1.1,-0.7,0.00935362755943863
-1.0,-0.7,0.0080513005344239209
-0.9,-0.7,0.006930770721044428
-0.8,-0.7,0.005968106509857795
-0.7000000000000001,-0.7,0.005145992258105609
-0.6000000000000001,-0.7,0.004455244758785009
-0.5,-0.7,0.0038979666896403944
-0.4,-0.7,0.00349316681964991
-0.30000000000000004,-0.7,0.0032857588917626153
-0.2,-0.7,0.0033592853328522016
-0.1,-0.7,0.0038505481415167762
0.0,-0.7,0.0049594380720691415
0.1,-0.7,0.0069401072843457475
0.2,-0.7,0.010056105063884803
0.30000000000000004,-0.7,0.014494646934846088
0.4,-0.7,0.020269417913208184
0.5,-0.7,0.027171163128157347
0.6000000000000001,-0.7,0.034805252272758706
0.7000000000000001,-0.7,0.042689869538506196
0.8,-0.7,0.05034775343134354
0.9,-0.7,0.057348151567756585
1.0,-0.7,0.06330417317680721
1.1,-0.7,0.06785584214437912
1.2000000000000002,-0.7,0.07066632948366658
1.3,-0.7,0.07144517121795127
1.4000000000000001,-0.7,0.06999823393467351
1.5,-0.7,0.06629175854352669
1.6,-0.7,0.060508341319219484
1.7000000000000002,-0.7,0.05306956365063363
1.8,-0.7,0.04460545229429537
1.9000000000000001,-0.7,0.03586439398428555
2.0,-0.7,0.02757759482061005
2.1,-0.7,0.020316990284526583
2.2,-0.7,0.014400468462971662
2.3000000000000003,-0.7,0.009882020874024823
2.4000000000000004,-0.7,0.006619346581421065
2.5,-0.7,0.004373803789286071
2.6,-0.7,0.00289660469614249
2.7,-0.7,0.001980769568637557
2.8000000000000003,-0.7,0.0014829970138541385
2.9000000000000004,-0.7,0.0013299462763164017
3.0,-0.7,0.0015231133333771087
3.1,-0.7,0.0021533755344540924
3.2,-0.7,0.003435012196221868
3.3000000000000003,-0.7,0.005770808015695418
3.4000000000000004,-0.7,0.009864058189872056
3.5,-0.7,0.01689723767428463
3.6,-0.7,0.02879281199249161
3.7,-0.7,0.04853824112016279
3.8000000000000003,-0.7,0.08045082814146752
3.9000000000000004,-0.7,0.13002352683691512
4.0,-0.7,0.20268037986575382
4.1000000000000005,-0.7,0.30084839712364153
4.2,-0.7,0.4201777980044729
-2.6,-0.65,0.2487564707879766
-2.5,-0.65,0.16525923324270567
-2.4000000000000004,-0.65,0.11748073348247463
-2.3000000000000003,-0.65,0.08953657571078845
-2.2,-0.65,0.07181834629199191
-2.1,-0.65,0.05944356214645964
-2.0,-0.65,0.050070512969028494
-1.9000000000000001,-0.65,0.04257155959840473
-1.8,-0.65,0.03637542213916147
-1.7000000000000002,-0.65,0.031164985947340802
-1.6,-0.65,0.02674255752178077
-1.5,-0.65,0.022970212774069354
-1.4000000000000001,-0.65,0.01974309481990829
-1.3,-0.65,0.01697705112272564
-1.2000000000000002,-0.65,0.0146025348684516
-1.1,-0.65,0.012561314509286452
-1.0,-0.65,0.010804547121327017
-0.9,-0.65,0.009291661382042805
-0.8,-0.65,0.007989924007949399
-0.7000000000000001,-0.65,0.006874826138001192
-0.6000000000000001,-0.65,0.00593166217651515
-0.5,-0.65,0.005158941945055623
-0.4,-0.65,0.00457455711627533
-0.30000000000000004,-0.65,0.004225739373056871
-0.2,-0.65,0.004203310303221103
-0.1,-0.65,0.004658562954067929
0.0,-0.65,0.005816131067967152
0.1,-0.65,0.007968597299989789
0.2,-0.65,0.011433618664311043
0.30000000000000004,-0.65,0.016464183501548164
0.4,-0.65,0.023135499235725106
0.5,-0.65,0.03126794800118439
0.6000000000000001,-0.65,0.04043861398599683
0.7000000000000001,-0.65,0.05007317146698346
0.8,-0.65,0.05955523312317968
0.9,-0.65,0.06829692464502017
1.0,-0.65,0.07576161242918376
1.1,-0.65,0.08146488433907256
1.2000000000000002,-0.65,0.08498423240257966
1.3,-0.65,0.08599337307625221
1.4000000000000001,-0.65,0.08431798309423523
1.5,-0.65,0.07999372379143366
1.6,-0.65,0.07330067476215199
1.7000000000000002,-0.65,0.06475455949509007
1.8,-0.65,0.055050876953011155
1.9000000000000001,-0.65,0.044972524833782106
2.0,-0.65,0.03527762443868863
2.1,-0.65,0.026587060536719283
2.2,-0.65,0.01929798886728667
2.3000000000000003,-0.65,0.013552368763603584
2.4000000000000004,-0.65,0.009272609441995261
2.5,-0.65,0.006244708177318613
2.6,-0.65,0.004210130587713399
2.7,-0.65,0.00293605858132958
2.8000000000000003,-0.65,0.00225630937074242
2.9000000000000004,-0.65,0.0020926773580147526
3.0,-0.65,0.002472592396628244
3.1,-0.65,0.0035587072718619973
3.2,-0.65,0.005705310676308047
3.3000000000000003,-0.65,0.009557803001874064
3.4000000000000004,-0.65,0.016213336554790965
3.5,-0.65,0.02745605543902977
3.6,-0.65,0.04605119077424897
3.7,-0.65,0.07599203501234018
3.8000000000000003,-0.65,0.12239651886832292
3.9000000000000004,-0.65,0.19048025593457557
4.0,-0.65,0.2830511470980504
4.1000000000000005,-0.65,0.3970633992211916
4.2,-0.65,0.5219361790062742
-2.6,-0.6,0.3410490394899548
-2.5,-0.6,0.2293354773504192
-2.4000000000000004,-0.6,0.1617708581578862
-2.3000000000000003,-0.6,0.12185908287537354
-2.2,-0.6,0.09691293281650946
-2.1,-0.6,0.07984498208984979
-2.0,-0.6,0.06712693260885057
-1.9000000000000001,-0.6,0.05704860694518042
-1.8,-0.6,0.04875651153904941
-1.7000000000000002,-0.6,0.04179118552223187
-1.6,-0.6,0.03587647659440874
-1.5,-0.6,0.03082556746936285
-1.4000000000000001,-0.6,0.026499104810961176
-1.3,-0.6,0.022786172287148555
-1.2000000000000002,-0.6,0.01959522583289379
-1.1,-0.6,0.01684942432995054
-1.0,-0.6,0.014484006350547318
-0.9,-0.6,0.012444784140831977
-0.8,-0.6,0.010687487080090598
-0.7000000000000001,-0.6,0.00917805593204426
-0.6000000000000001,-0.6,0.007894281261934895
-0.5,-0.6,0.006829486681383818
-0.4,-0.6,0.005999272372013985
-0.30000000000000004,-0.6,0.005452482537790883
-0.2,-0.6,0.0052870464413198
-0.1,-0.6,0.005669186958161929
0.0,-0.6,0.006849446702701536
0.1,-0.6,0.009161035862915994
0.2,-0.6,0.012979798735845507
0.30000000000000004,-0.6,0.01863221058292574
0.4,-0.6,0.026268267092549726
0.5,-0.6,0.0357559016299
0.6000000000000001,-0.6,0.04665958531102503
0.7000000000000001,-0.6,0.05831507018565665
0.8,-0.6,0.06994921391818341
0.9,-0.6,0.08078136109558806
1.0,-0.6,0.09008133906650047
1.1,-0.6,0.09720040927958139
1.2000000000000002,-0.6,0.10160400263136893
1.3,-0.6,0.10292192809542694
1.4000000000000001,-0.6,0.10100908316689342
1.5,-0.6,0.09599199806459821
1.6,-0.6,0.08827432890163527
1.7000000000000002,-0.6,0.07849026477407324
1.8,-0.6,0.0674184102359668
1.9000000000000001,-0.6,0.05588228382693008
2.0,-0.6,0.044658137365163754
2.1,-0.6,0.03439621350645598
2.2,-0.6,0.02555658223987969
2.3000000000000003,-0.6,0.018370590532488757
2.4000000000000004,-0.6,0.012846418499274419
2.5,-0.6,0.008824122223952856
2.6,-0.6,0.006060532149190446
2.7,-0.6,0.004313151965187576
2.8000000000000003,-0.6,0.0034036606346426737
2.9000000000000004,-0.6,0.0032616966337164753
3.0,-0.6,0.003963391877201481
3.1,-0.6,0.0057840365030379665
3.2,-0.6,0.009284822539827592
3.3000000000000003,-0.6,0.015452684724648445
3.4000000000000004,-0.6,0.02590614571953327
3.5,-0.6,0.043154679312837785
3.6,-0.6,0.07082518803034502
3.7,-0.6,0.1136094217687181
3.8000000000000003,-0.6,0.17646027739574305
3.9000000000000004,-0.6,0.2625321430478821
4.0,-0.6,0.37013490278571515
4.1000000000000005,-0.6,0.49073932274240073
4.2,-0.6,0.6108374113909691
-2.6,-0.55,0.4500840493544335
-2.5,-0.55,0.3117558676508843
-2.4000000000000004,-0.55,0.2204668994960201
-2.3000000000000003,-0.55,0.1647857683600746
-2.2,-0.55,0.13007271902583548
-2.1,-0.55,0.10670585823953585
-2.0,-0.55,0.0895660752733846
-1.9000000000000001,-0.55,0.07611646886236403
-1.8,-0.55,0.06509758701458247
-1.7000000000000002,-0.55,0.05584840409673567
-1.6,-0.55,0.04798576509195848
-1.5,-0.55,0.04125914775382192
-1.4000000000000001,-0.55,0.0354858306879204
-1.3,-0.55,0.030521815797434224
-1.2000000000000002,-0.55,0.026248404815768536
-1.1,-0.55,0.022565617929731715
-1.0,-0.55,0.01938869141194735
-0.9,-0.55,0.01664613281701497
-0.8,-0.55,0.014278836882201057
-0.7000000000000001,-0.55,0.012240297619742763
-0.6000000000000001,-0.55,0.010498323938593474
-0.5,-0.55,0.009039021172094187
-0.4,-0.55,0.007874151480507291
-0.30000000000000004,-0.55,0.007053161976438755
-0.2,-0.55,0.006680671720051171
-0.1,-0.55,0.00693805546503559
0.0,-0.55,0.008102687712145404
0.1,-0.55,0.010550238017172038
0.2,-0.55,0.01471819920170303
0.30000000000000004,-0.55,0.02101334037317907
0.4,-0.55,0.029672978432099054
0.5,-0.55,0.04063127816097769
0.6000000000000001,-0.55,0.053459406233862077
0.7000000000000001,-0.55,0.06741160986392775
0.8,-0.55,0.08154501602177013
0.9,-0.55,0.09485054808365209
1.0,-0.55,0.10635558860772484
1.1,-0.55,0.11519958859768803
1.2000000000000002,-0.55,0.12070295494976185
1.3,-0.55,0.1224399783531912
1.4000000000000001,-0.55,0.12030357113827916
1.5,-0.55,0.1145333813835197
1.6,-0.55,0.10568359484797807
1.7000000000000002,-0.55,0.09453185727245467
1.8,-0.55,0.08195891935128691
1.9000000000000001,-0.55,0.06883839481030479
2.0,-0.55,0.055960646916089304
2.1,-0.55,0.043988037863984406
2.2,-0.55,0.03342306209900659
2.3000000000000003,-0.55,0.02457898321856244
2.4000000000000004,-0.55,0.017564800403817894
2.5,-0.55,0.012306564469198172
2.6,-0.55,0.008611205201167859
2.7,-0.55,0.006254357838626371
2.8000000000000003,-0.55,0.005066659816878895
2.9000000000000004,-0.55,0.0050072309924620315
3.0,-0.55,0.006232462922899917
3.1,-0.55,0.009180049960575825
3.2,-0.55,0.01469059962255069
3.3000000000000003,-0.55,0.024182738224678892
3.4000000000000004,-0.55,0.03987519397654025
3.5,-0.55,0.06499028149821266
3.6,-0.55,0.10374858844621779
3.7,-0.55,0.16078159354838542
3.8000000000000003,-0.55,0.23951830676986036
3.9000000000000004,-0.55,0.33959444147703477
4.0,-0.55,0.4546813389595091
4.1000000000000005,-0.55,0.5731572963675837
4.2,-0.55,0.6823532377868665
-2.6,-0.5,0.5667917064860907
-2.5,-0.5,0.4111576543523508
-2.4000000000000004,-0.5,0.29542030364654587
-2.3000000000000003,-0.5,0.220533315749535
-2.2,-0.5,0.17318901538350098
-2.1,-0.5,0.1415974267062255
-2.0,-0.5,0.11873557957096764
-1.9000000000000001,-0.5,0.10096412848309955
-1.8,-0.5,0.0864620523108211
-1.7000000000000002,-0.5,0.07429039888285956
-1.6,-0.5,0.06392332049354246
-1.5,-0.5,0.05502955275375673
-1.4000000000000001,-0.5,0.0473738707380625
-1.3,-0.5,0.040773159866347705
-1.2000000000000002,-0.5,0.03507666505673697
-1.1,-0.5,0.030156786381270076
-1.0,-0.5,0.025904505803230195
-0.9,-0.5,0.022227003892922946
-0.8,-0.5,0.01904660578877924
-0.7000000000000001,-0.5,0.01630097740853656
-0.6000000000000001,-0.5,0.013944981092829942
-0.5,-0.5,0.011955016057892748
-0.4,-0.5,0.01033705709781519
-0.30000000000000004,-0.5,0.009139802958905827
-0.2,-0.5,0.008473854982808051
-0.1,-0.5,0.008535691920880254
0.0,-0.5,0.009630129620886519
0.1,-0.5,0.012176665510260667
0.2,-0.5,0.016677134061331925
0.30000000000000004,-0.5,0.02362421158451076
0.4,-0.5,0.03335372062831392
0.5,-0.5,0.045884421347539464
0.6000000000000001,-0.5,0.060815977393852624
0.7000000000000001,-0.5,0.0773352396855082
0.8,-0.5,0.09432288484580235
0.9,-0.5,0.11050854321944363
1.0,-0.5,0.12462561583855682
1.1,-0.5,0.13554790923473356
1.2000000000000002,-0.5,0.14241120796246368
1.3,-0.5,0.1447181784601029
1.4000000000000001,-0.5,0.14240641228539358
1.5,-0.5,0.13584999330913028
1.6,-0.5,0.1257798006920798
1.7000000000000002,-0.5,0.11314116314706091
1.8,-0.5,0.0989360851585199
1.9000000000000001,-0.5,0.08409986847523404
2.0,-0.5,0.06943744880997826
2.1,-0.5,0.05561048820193981
2.2,-0.5,0.04314329301086922
2.3000000000000003,-0.5,0.03241747403709326
2.4000000000000004,-0.5,0.0236511725412306
2.5,-0.5,0.016888471983316916
2.6,-0.5,0.012029820395069932
2.7,-0.5,0.008909587039887727
2.8000000000000003,-0.5,0.00740022582691783
2.9000000000000004,-0.5,0.0075203590261872216
